id_product,name_product,description,category,img
acer-aspire-7-a715-76-53pj-i5-nhqgesv007,Acer Aspire 7 A715 76 53PJ i5 12450H (NH.QGESV.007),"Laptop Acer Aspire 7 A715 76 53PJ i5 12450H (NH.QGESV.007) cung cấp hiệu năng mạnh mẽ, thiết kế hiện đại và nhiều công nghệ tiên tiến đáp ứng tốt mọi nhu cầu từ làm việc, học tập đến giải trí đa phương tiện. Đặc biệt sản phẩm đang có mức giá cực kì ""mềm"" tại Thế Giới Di Động. Sức mạnh bên trong: ""Chiến"" mọi tác vụ với Intel Core i5 thế hệ 12 Laptop Acer được trang bị bộ vi xử lý Intel Core i5 12450H thuộc thế hệ Alder Lake tiên tiến, mang lại khả năng xử lý mượt mà cả những tác vụ phức tạp. Kết hợp với card đồ họa Intel UHD Graphics, máy dễ dàng đảm nhận công việc thiết kế đồ họa thông dụng, dựng video ngắn hoặc chơi mượt hơn các tựa game phổ thông như Valorant, LOL,... ở các mức thiết lập khác nhau. Việc hoàn thiện các bản thảo hồ sơ, thuyết trình, trang tính,... cũng vô cùng dễ dàng. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332578/acer-aspire-7-a715-76-53pj-i5-nhqgesv007-thumb-638760097930294611-600x600.jpg
apple-macbook-air-m2-2022-16gb-256gb,MacBook Air 13 inch M2 16GB/256GB,"Với sức mạnh bùng nổ đến từ bộ vi xử lý M2 cùng thiết kế của một chiếc laptop cao cấp - sang trọng, MacBook Air M2 16GB 256GB đáp ứng đầy đủ mọi nhu cầu từ học tập, văn phòng đến đồ họa, kỹ thuật nâng cao. Nâng tầm mọi trải nghiệm nhờ sức mạnh bùng nổ đến từ bộ vi xử lý M2 Tiếp nối sự thành công của M1, thế hệ M2 sử dụng quy trình sản xuất 5 nm hiện đại với CPU 8 nhân, GPU 8 nhân cho các tác vụ thiết kế đồ họa, chỉnh sửa hình ảnh hay render video trên các ứng dụng như Photoshop, Adobe Illustrator, Adobe Premiere,... chưa bao giờ dễ dàng hơn đến thế. Hiệu suất tăng cao nhờ sự hỗ trợ của 20 tỷ bóng bán dẫn, tăng hơn 25% so với thế hệ M1, tốc độ băng thông lên đến , hứa hẹn cung cấp trải nghiệm nhanh hơn  so với các mẫu MacBook Air chạy . Xem thêm",laptop,https://cdn.tgdd.vn/Products/Images/44/289472/apple-macbook-air-m2-2022-xanh-den-1-2-600x600.jpg
hp-pavilion-15-eg3093tu-i5-8c5l4pa,HP Pavilion 15 eg3093TU i5 1335U (8C5L4PA),"Laptop HP Pavilion 15 eg3093TU i5 1335U (8C5L4PA) có hiệu năng tốt với bộ vi xử lý mạnh mẽ từ CPU Gen 13, RAM 16 GB đáp ứng đa dạng nhu cầu sử dụng của bạn. Điều này làm cho chiếc laptop này trở thành lựa chọn hấp dẫn cho công việc văn phòng, giải trí và sử dụng hàng ngày. • Laptop HP Pavilion 15 eg3093TU i5 1335U (8C5L4PA) này được trang bị bộ vi xử lý Intel Core i5 Raptor Lake - 1335U hiệu năng mạnh mẽ, giúp xử lý các tác vụ hàng ngày, đa nhiệm và các ứng dụng đòi hỏi nhiều tài nguyên nhanh chóng và hiệu quả. Với tốc độ tối đa Turbo Boost lên đến 4.6 GHz, laptop có khả năng đáp ứng nhu cầu xử lý cao và tăng cường hiệu suất trong nhiều tình huống. • Sử dụng card Intel Iris Xe Graphics nên máy cung cấp hiệu năng đáng kể cho các tác vụ như văn phòng, giải trí, lướt web và các ứng dụng không yêu cầu đồ họa cao cấp. Điều này làm cho laptop này phù hợp với người dùng văn phòng và giải trí thông thường, thiết kế đồ họa với các ứng dụng Adobe, CapCut mượt mà. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/311176/hp-pavilion-15-eg3093tu-i5-8c5l4pa-170225-103330-013-600x600.jpg
asus-vivobook-15-x1504va-i5-bq2225ws,Asus Vivobook 15 X1504VA i5 1334U (BQ2225WS),"Laptop Asus Vivobook 15 X1504VA i5 1334U (BQ2225WS) là sự lựa chọn lý tưởng cho học sinh, sinh viên và nhân viên văn phòng, mang đến sự cân bằng hoàn hảo giữa hiệu năng ổn định và thiết kế thanh lịch. Chiếc laptop này nổi bật với bộ vi xử lý Intel Core i5 thế hệ 13 mạnh mẽ, màn hình sắc nét và tính di động cao. Đây chắc chắn là một người bạn đồng hành đáng tin cậy trong công việc và học tập hàng ngày. ""Cân"" mọi tác vụ với sức mạnh từ Intel Core i5 thế hệ 13 Asus Vivobook 15 X1504VA được trang bị bộ vi xử lý Intel Core i5 Raptor Lake - 1334U với 10 nhân và 12 luồng, tốc độ xung nhịp có thể đạt tối đa 4.6 GHz nhờ Turbo Boost. Điều này giúp laptop xử lý mượt mà các tác vụ văn phòng, học tập, duyệt web, xem phim và thậm chí là chỉnh sửa ảnh, video cơ bản. Card đồ họa tích hợp cũng đủ sức đáp ứng nhu cầu giải trí nhẹ nhàng và làm việc với các ứng dụng đồ họa đơn giản. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/336036/asus-vivobook-15-x1504va-i5-bq2225ws-thumb-638787552859411571-600x600.jpg
lenovo-loq-15iax9e-i5-83lk000bvn,Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX (83LK000BVN),"Laptop Lenovo Gaming LOQ Essential 15IAX9E i5 12450HX (83LK000BVN) không chỉ là một chiếc laptop, mà là vũ khí mạnh mẽ giúp bạn chinh phục mọi đấu trường ảo. Với ngoại hình hầm hố, thiết kế đậm chất gaming và cấu hình siêu mạnh mẽ, chiếc máy này chắc chắn sẽ mang lại những trải nghiệm chơi game không thể tuyệt vời hơn. ""Cân"" mọi tác vụ, ""chiến"" mọi tựa game với sức mạnh đáng gờm Laptop gaming sở hữu con chip Intel Core i5 12450HX với tốc độ xung nhịp tối đa lên đến 4.4 GHz, Lenovo LOQ dễ dàng xử lý các tựa game yêu cầu cao như LOL, GTA V, Cyberpunk 2077 hay bất kỳ tựa game nhập vai. Mọi thao tác đều mượt mà, từ chiến đấu kịch tính cho đến việc sử dụng các phần mềm văn phòng, đồ họa hay lập trình. Với GPU NVIDIA GeForce RTX 2050 4 GB hỗ trợ khả năng xử lý đồ họa vượt trội, giúp bạn chơi game ở mức cấu hình cao tinh chỉnh từ Medium đến High mà không lo giật lag. Từ những pha combat mãn nhãn cho đến các cảnh hành động nhanh, mọi chuyển động đều được tái hiện mượt mà và chân thực. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/332365/lenovo-loq-15iax9e-i5-83lk000bvn-thumb-638754880317162569-600x600.jpg
dell-inspiron-15-3520-i7-71053682,Dell Inspiron 15 3520 i7 1255U (71053682),"Nếu bạn đang tìm kiếm một chiếc laptop văn phòng mạnh mẽ, tiện dụng với ngoại hình tinh tế, laptop Dell Inspiron 15 3520 i7 1255U (71053682) chắc chắn là một lựa chọn đáng cân nhắc. Với cấu hình vượt trội, màn hình sắc nét và thiết kế hiện đại, sản phẩm này hứa hẹn sẽ trở thành trợ thủ đắc lực cho cả công việc lẫn giải trí. • Laptop Dell được trang bị bộ vi xử lý Intel Core i7 Alder Lake - 1255U, mang đến khả năng vận hành mượt mà. Nhờ đó, người dùng có thể dễ dàng thao tác các công việc văn phòng như soạn thảo tài liệu, xử lý bảng tính, thiết kế slide cũng như thực hiện chỉnh sửa hình ảnh, video cơ bản. Bên cạnh đó, card đồ họa Intel Iris Xe Graphics sẽ giúp tối ưu trải nghiệm giải trí với hình ảnh sắc nét, chuyển động mượt mà, mang lại chất lượng hiển thị ấn tượng. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333104/dell-inspiron-15-3520-i7-71053682-thumb-638760098370549871-600x600.jpg
acer-aspire-lite-al14-52m-54cj-i5-nxj39sv002,Acer Aspire Lite AL14 52M 54CJ i5 1334U (NX.J39SV.002),"Laptop Acer Aspire Lite AL14 52M 54CJ i5 1334U (NX.J39SV.002) nổi bật với hiệu năng mạnh mẽ nhờ bộ vi xử lý Intel Core i5 1334U, màn hình 14 inch sắc nét. Thiết kế máy hiện đại, tinh tế, phù hợp với nhiều đối tượng người dùng, là một lựa chọn đáng cân nhắc cho những ai đang tìm kiếm một chiếc laptop đa năng, hiệu suất tốt và giá cả phải chăng. Sức mạnh ẩn sau vẻ ngoài thanh lịch của Aspire Lite AL14 Laptop Acer Aspire được trang bị bộ vi xử lý Intel Core i5 1334U với 10 nhân 12 luồng, mang lại hiệu năng ổn định cho các tác vụ hàng ngày. Dù là xử lý văn bản, làm việc trên Excel hay lướt web, máy vẫn đảm bảo tốc độ nhanh chóng. Nhờ công nghệ Turbo Boost, xung nhịp có thể đạt tối đa 4.6 GHz, giúp xử lý mượt mà ngay cả khi làm việc với đồ họa 2D hoặc chỉnh sửa video nhẹ nhàng. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/334996/acer-aspire-lite-al14-52m-54cj-i5-nxj39sv002-638774738483558949-600x600.jpg
apple-macbook-air-m2-2022-16gb-256gb-10gpu,MacBook Air 13 inch M2 16GB/256GB,"Siêu phẩm Apple MacBook Air 13 inch M2 16GB 256GB kích thước 13 inch đã chính thức trình làng, mang đến một bước tiến vượt bậc về hiệu năng, hứa hẹn khuấy đảo thị trường máy tính xách tay. Hiệu năng mạnh mẽ từ chip Apple M2 MacBook Air được trang bị chip Apple M2, mang đến hiệu suất CPU mạnh mẽ hơn 18% so với thế hệ M1 trước đây. Nhờ vậy, bạn có thể hoàn thành mọi tác vụ học tập và làm việc từ cơ bản đến nâng cao một cách mượt mà và nhanh chóng hơn bao giờ hết. Dù là xử lý văn bản, chỉnh sửa ảnh, thiết kế đồ họa, lập trình hay chơi game, máy đều có thể đáp ứng một cách hoàn hảo. Với 20 tỷ bóng bán dẫn được sản xuất trên tiến trình 5 nm tiên tiến, MacBook không chỉ mang đến hiệu năng vượt trội mà còn tiết kiệm điện năng đáng kể. Nhờ vậy, bạn có thể thoải mái sử dụng máy trong thời gian dài mà không lo bị gián đoạn bởi tình trạng hết pin. Xem thêm",laptop,https://cdn.tgdd.vn/Products/Images/44/325306/apple-macbook-air-m2-2022-xanh-den-600x600.jpg
msi-modern-15-b12mo-i5-625vn,MSI Modern 15 B12MO i5 1235U (625VN),"Laptop MSI Modern 15 B12MO i5 1235U (625VN) mang đam mê của bạn bắt nhịp với lối sống năng động hiện đại. Dù là bạn đang bận rộn trong văn phòng hay làm việc trên giảng đường, vi xử lý Intel Core Alder lake thế hệ mới cũng sẽ đáp ứng mọi nhu cầu của bạn. Tối giản, tinh tế trên từng góc máy Với phân khúc là một mẫu laptop học tập - văn phòng giá rẻ nhưng theo mình thấy thì em MSI Modern này vẫn sở hữu một vẻ ngoài khá đẹp mắt và có phần “cạnh tranh"" về gu thẩm mỹ khi so với những mẫu ultrabook ở phân khúc trên. Máy được phủ tông màu đen nhám trung tính, đường viền khung máy có thiết kế bo tròn mềm mại, tạo cảm giác khá dịu mắt cũng như hài hoà không gian nên mình có thể mang theo tới bất cứ đâu. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/310449/msi-modern-15-b12mo-i5-625vn-thumb-638754846387666819-600x600.jpg
hp-240-g9-i3-ag2j5at,HP 240 G9 i3 1215U (AG2J5AT),"Nếu bạn là học sinh, sinh viên hay nhân viên văn phòng đang tìm kiếm một chiếc laptop dành cho học tập và làm việc, có thiết kế trang nhã, hiệu năng ổn định cùng giá cả hợp lý, thì HP 240 G9 i3 1215U (AG2J5AT) chính là lựa chọn lý tưởng. • Được trang bị bộ vi xử lý Intel Core i3 1215U thế hệ 12 tiên tiến, chiếc laptop này đủ mạnh để xử lý các tệp Word dài hay những file Excel nặng. Với CPU dòng U, nó còn mang đến khả năng tiết kiệm pin tối ưu, giúp bạn yên tâm sử dụng suốt cả ngày dài học tập. Kết hợp với card đồ họa Intel UHD Graphics, laptop cho khả năng xử lý đồ họa ổn định. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/328906/hp-240-g9-i3-ag2j5at-170225-112837-008-600x600.jpg
asus-asus-vivobook-15-oled-a1505za-i5-ma415w,Asus Vivobook 15 OLED A1505ZA i5 12500H (MA415W),"Laptop Asus Vivobook 15 OLED A1505ZA i5 12500H (MA415W) không chỉ ghi điểm bởi thiết kế hiện đại mà còn chinh phục người dùng với màn hình OLED sắc nét, sống động cùng hiệu năng mạnh mẽ, đáp ứng mọi nhu cầu học tập, văn phòng và giải trí. • Được trang bị bộ xử lý Intel Core i5 - 12500H nên chiếc laptop Asus Vivobook này có hiệu năng mạnh mẽ, giúp bạn xử lý mượt mà mọi tác vụ từ cơ bản đến nâng cao như lập trình, thiết kế hình ảnh, render video ngắn,... trên các ứng dụng của nhà Adobe. • Laptop Asus sở hữu card đồ họa tích hợp Intel Iris Xe Graphics giúp bạn giải trí với những tựa game thông dụng trên thị trường hiện nay như LOL, Dota 2,... mượt mà ở mức cài đặt trung bình. Khả năng xử lý đồ họa mạnh mẽ cũng hỗ trợ bạn trong công việc sáng tạo nội dung một cách hiệu quả. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/325477/asus-asus-vivobook-15-oled-a1505za-i5-ma415w-170225-110146-231-600x600.jpg
acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001,Acer Nitro V 15 ANV15 41 R1JY R5 6600H (NH.QPFSV.001),"Lưu ý: Tất cả sản phẩm gaming dòng Nitro V và Predator khi mua hàng có hoá đơn từ ngày 01/01/2025 trở đi, thời gian bảo hành máy thay đổi từ 1 năm thành 2 năm. Laptop Acer Nitro V 15 ANV15 41 R1JY R5 6600H (NH.QPFSV.001) thanh thoát, mướt mắt nhưng vẫn toát lên dáng vẻ mạnh mẽ cá tính với nhiều hoạ tiết độc đáo đi kèm hiệu năng vượt trội từ card rời RTX 30 series. Mẫu laptop gaming từ nhà Acer này sẽ là chiến hữu tuyệt vời cùng anh em bất bại ở mọi thể loại game. Sức mạnh ""khủng"" cân mọi tựa game, làm việc mượt mà Dưới lớp vỏ bắt mắt, Acer Nitro 5 ẩn chứa sức mạnh đột phá. Được trang bị chip AMD Ryzen 5 6600H với xung nhịp tối đa 4.5 GHz, bạn không chỉ có thể chiến đấu xuất sắc trong các tựa game yêu thích mà còn có thể thỏa sức sáng tạo trên các ứng dụng đồ họa nặng như thiết kế 2D, chỉnh sửa video, render, tất cả đều nhờ hiệu suất đáng kinh ngạc từ vi xử lý mạnh mẽ này. Với card đồ họa rời , mọi cảnh vật trong game đều trở nên sống động, chi tiết đến từng chuyển động. Dù bạn đang đắm chìm trong thế giới đầy ảo diệu của Cyberpunk 2077 hay tham gia các trận đấu kịch tính trong Valorant, CS:GO hay FIFA Online 4, chất lượng hình ảnh sắc nét và mượt mà sẽ làm bạn không thể rời mắt. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/333427/acer-nitro-v-15-anv15-41-r1jy-r5-nhqpfsv001-thumb-638760100059925740-600x600.jpg
asus-fa506nfr-r7-hn113w,Asus TUF Gaming A15 FA506NFR R7 7435HS (HN113W),"Laptop Asus TUF Gaming A15 FA506NFR R7 7435HS (HN113W), mẫu laptop gaming quốc dân dành cho những game thủ và người dùng yêu thích thiết kế đồ họa, nhờ vào hiệu năng vượt trội và mức giá ""siêu hợp lý"". Với nhiều ưu điểm nổi bật, mẫu laptop này chắc chắn sẽ làm hài lòng mọi nhu cầu giải trí và làm việc của người dùng. • Asus TUF Gaming A15 được trang bị bộ vi xử lý AMD Ryzen 7 7435HS, dòng chip HS mạnh mẽ với 8 nhân và 16 luồng, giúp tối ưu hóa khả năng xử lý đa nhiệm. Đây là một con chip lý tưởng cho cả những tác vụ chơi game và làm việc sáng tạo như chỉnh sửa hình ảnh, video, hay thiết kế đồ họa. Đặc biệt, với card đồ họa rời NVIDIA GeForce RTX 2050 4 GB, người dùng hoàn toàn có thể chơi các tựa game hot hiện nay ở mức cài đặt từ trung bình đến cao, đồng thời xử lý các tác vụ đồ họa trên các phần mềm như Photoshop, Illustrator hay Premiere Pro một cách mượt mà. Xem thêm",laptop,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/330162/asus-fa506nfr-r7-hn113w-170225-113243-035-600x600.jpg
